"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"Paper & Ink","Paper & Ink - The Asia Printing Network. Asia regional corporate printing support helping businesses build their client base and protect their brand in Asia Pacific.

Web-To-Print, easy online payment and delivered to your location in Asia by our network of carefully approved printers in Singapore, China, Hong Kong, Thailand, Indonesia, Vietnam and Sri Lanka.

We're here for your company's exhibitions, seminars, product Launches and events printing needs.","Printing Services","2-10 employees","Privately Held","Singapore, Singapore","Singapore","paperinkasia.com","https://www.linkedin.com/company/paperinkasia"
,"Ugly Wood Company","We make custom wood++ pieces to suit your everyday needs.
~
Take a look at our Ugly Wood Company Promise to understand how our pricing works.","Furniture and Home Furnishings Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/uglywoodcompany"
,"Alchemy Affair","Cold-pressed juices have long been celebrated as a vibrant and natural way to nourish the body, harnessing the raw power of fruits and vegetables—without the need for artificial additives or pasteurisation. Unlike traditional juicing methods that generate heat and compromise nutritional integrity, cold pressing uses a hydraulic press to extract juice gently and without oxidation. This preserves the natural enzymes, vitamins, and minerals found in fresh produce, resulting in juices that are richer in color, bolder in flavor, and superior in nutritional value. It’s a modern, clean source of energy for those seeking to fuel their bodies with intention.

Today, cold-pressed juices have moved beyond trend status—they’ve become a daily essential for health-conscious individuals, busy professionals, and anyone looking to boost their immunity, vitality, and overall wellness. Detoxifying green blends with kale, cucumber, and lemon promote hydration and cleansing. Deep red elixirs made with beetroot and citrus support heart health and circulation. And invigorating combinations like ginger, pineapple, and turmeric deliver powerful anti-inflammatory and digestive benefits. Whether enjoyed as a morning energizer, mid-day refreshment, or post-workout recovery drink, cold-pressed juices are a delicious and convenient way to care for your health.

To support the active, fast-paced lifestyle of modern Singaporeans, we created The Alchemy Affair, a contemporary cold-pressed juice brand that reimagines wellness with a wide range of products designed for every moment of urban life. Beyond our signature juices, we offer innovative products like concentrated wellness shots and frozen tea bombs, crafted to deliver functional benefits in exciting new ways.","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","alchemyaffair.com","https://www.linkedin.com/company/the-alchemy-affair"
,"Nyee Guan Fish Ball Food Industry","About Nyee Guan Fish Ball - 圆源鱼丸

Nyee Guan Fish ball was set up in the early days of Hougang, Singapore, the ‘Ang Sa Li’ fish ball was very fasmous and well known by the residents. 
What attracted the people most was it’s freshness. Eventually, the demand for it increase rapidly, which lead to the expansion of their business. From small wet market to a ‘high Technology Manufacturing Factory’. With the loyal support of its regulars, Nyee Guan has rapidly grown to be stable and well-known in the fish ball market.

Nyee Guan revolutionised the concept of converting traditional hand-made products to High Technology manufacturing, along with quality control for each and every fish ball. To ensure the constant supply of Yellow Tail Fusilier Fish, factories were constructed in Indonesia to fish and produce fish meat. All high grade Yellow Fusilier Fish will be cut, washed and put to freeze at -55oC, and then transported to Singapore for manufacturing. Nyee Guan distributes fresh premium Yellow Tail Fusilier fish ball, fish cake and Niang Tou Fu to food courts, hawker centers, noodles stalls, restaurants and wet markets for daily retail.","Food and Beverage Manufacturing","11-50 employees","Self Owned","Singapore","Singapore",,"https://www.linkedin.com/company/nyee-guan-fish-ball-food-industry"
,"Savor Pte Ltd","Here at Savor, we are all about creating new flavors to excite your taste buds! We are passionate about providing only the best food solutions for our consumers. Our products range from seasonings, marinades to even flavor oils. Our ingredients are mainly from natural herbs and spices sourced from japan and European countries. No MSG, No Preservatives, No Artificial Coloring, easy and convenient to use. With our state of the art dry processing technology we are able to provide you the best flavors with long shelf life.","Food and Beverage Manufacturing","2-10 employees","Partnership","Singapore, Sinagpore","Singapore","savorgroups.com","https://www.linkedin.com/company/food-savor"
,"Expat Auctions Pte Ltd","Expat Auctions - ""Quality home furnishings...without the price-tag!"" We deal in good quality second-hand furniture and homewares. Our fortnightly auctions are conducted by professional auctioneers in our conveniently located premises within Citilink Warehouse on Pasir Panjang Road.

Whether you’re new to Singapore looking to furnish your home, or about to leave and wanting to reduce the volume of your possessions before bringing in the packers, Expat Auctions can help you.","Furniture and Home Furnishings Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","expatauctions.com.sg","https://www.linkedin.com/company/expat-auctions-pte-ltd"
,"O'Qualia","O'Qualia is the leading 3D printed unmanned aerial systems provider for the industrial and natural resources sectors in Asia-Pacific. 

Through our European R&D efforts and our dedicated teams in South East Asia, we deliver innovative unmanned solutions enabling our clients to obtain actionable intelligence improving business, driving growth and protecting the environment.","Aviation and Aerospace Component Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","oqualia.com","https://www.linkedin.com/company/o'qualia"
,"Musa 24 Hours Printing","We have the following services:
Colour Printing, Photocopy, Scanning, Binding, Lamination, Poster Printing, Business Cards, Faxing, emailing, Photo Printing. All Services available 24 hours. Night service subject to minimum order.
The following services are provided 24hrs / round the clock based on pre-booking :
(1) Colour or B&W duplex A3 size printing (You can print both sides of the paper).
(2) Flyers / Brochures / Post Cards/ Catalogues 
(3) Booklets / Serial numbered tickets / coupons booklets 
(4) Perforation 
(5) stapling 
(6) Photocopy services (A4 or A3 size)
(7) Large Size Colour Printing (A2 to A0 size) Documents or Posters
(8) Comb / Wire-o Binding A4 or A3 size; Saddle Stitch
(9) Lamination A4 or A3 size
(10) Scanning A4 or A3 Size
(11) Fax Local or overseas
(12) Photo printing (Glossy) 4R or A4 or A3 size
(13) Business / Name / visiting Cards / Invitation Cards on Matt or Art paper/ Card stock with or without Lamination (Matt/Glossy)
(14) Auto cad Drawings
(15) Roll up Banners
(16) Die-Cut Stickers
(17) PVC banners (5ft wide x 30ft long)
(18)  Large Size Posters Printing & Kepaline Foam Board Mounting A2, A1, A0 up to 5ftx10ft
(19) Large Size A2 to A0 Glossy or Matt Cold Poster Lamination
(20) Large Hot Lamination upto A1 Size

The following services are provided based on pre-booking and time line quoted (usually next working day delivery):
Order taking 24hours, 7 days a week. (Collection is on next Working Day Mon to Saturday  after 2:30PM)
(1) Large Size Colour or B&W Documents (A2 to A0 size) copy or duplication
(2) Large Size  A0 Hot Lamination
(3) large Size A2 to A0 colour or B&W Scanning

The prints are of excellent quality.
Card Stock of higher thickness, up to 350 GSM (A4/A3 size) are available at extra cost.
Customized Die-Cut Stickers to any size and shape, Food Labels, Embossed stickers, Die-Cut Cards, Decals, Removable Stickers, Transparent Stickers, White Ink , clear ink printing, Floor Graphics , Flags, Window Graphics, Wall Decorations,","Printing Services","2-10 employees","Privately Held","SG","Singapore","24hours-printing.com","https://www.linkedin.com/company/musa-24-hours-printing"
,"Addax Bake Automation","Incorporated in Singapore in 1996, Addax Bake Automation has been providing bakery equipment which are well known for their reliability and consistency for our wide range of customers ranging from small single bakeries to large industrial F&B corporations. 

Here at Addax, we place great emphasis on quality service and our service engineers are factory trained to provide our customers with technical support when needed. We specialise in the automatic production of pastries, croissants, pizzas, breads, as well as popular local and Asian products such as ""Epok-Epok"" and ""Roti Prata"". 

Be it your interest in quality equipment and service, rationalising your production or increasing bake productivity, Addax is the name to call.","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","addax.com.sg","https://www.linkedin.com/company/addaxbakes"
,"HANSURE Asia","At Hansure, we specialize in the design, development, wholesale, and retail of mid- to high-end upholstery fabrics and home textiles. Our products cater to furniture manufacturers, interior designers, and home furnishing retailers — both online and in physical retail locations.

Founded in California and headquartered in Singapore, with manufacturing and sourcing capabilities across Asia, Hansure is dedicated to global expansion. We deliver premium textile solutions that combine quality, style, and innovation to markets worldwide.

WhatsApp/Zalo:+1 408 290 9699
Email: service@hansureinc.com","Textile Manufacturing","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/hansureasia"
,"FAITH Recycle International pte.Ltd","3500units of PIVs & LCDSs tested working systems for exports monthly.","Computer Hardware Manufacturing","11-50 employees","Self Owned",,"Singapore","faithrecycle.com","https://www.linkedin.com/company/faith-recycle-international-pte.ltd"
,"Integrated Sign Technology Pte. Ltd.","Quality printing services and installation
Advertisements that attracts desired attention with a fine touch
Signage, banners, Vehicle wraps, etc.

Location: 
15 Kaki Bukit Road 4 #01-39/40 
Bartley Biz Centre Singapore 417808

Website: 
http://istsign.com/

Contact:
+65 63830990","Printing Services","11-50 employees","Privately Held","Singapore, Singapore","Singapore","istsign.com","https://www.linkedin.com/company/integratedsigntechnologypte.ltd."
,"Officine Paladino","Officine Paladino is a purveyor of exquisite fabric for the modern sartorialist. We curate the best fabrics and styles to help you tailor a wardrobe that suits your style identity. Let us simplify your tailoring journey today.","Textile Manufacturing","11-50 employees","Privately Held","Singapore, Singapore","Singapore","officinepaladino.com","https://www.linkedin.com/company/officine-paladino"
,"Park Food Manufacturing Pte Ltd","Lion Dance Brand meatball is the best selling meatball in Singapore since 1986. We have weathered through many challenges to become the largest meatball supplier in our country. 

Believing and preserving our traditional skills, we continue to deliver better quality meatballs to our customers.","Food and Beverage Manufacturing","11-50 employees","Partnership","Singapore","Singapore","parkfood.com","https://www.linkedin.com/company/park-food-manufacturing-pte-ltd"
,"Sunyu Marketing Pte Ltd","We had been in the market for over 15 years selling edgebands, holding  the mission to not only provide a range of exceptional quality products for our customers, but also to create an inspiring healthy living spaces for every breathing elements.

We have over 350 edgeband decors to fulfill the market demands to use together with surface laminates and the recent hype product, 51 high quality, low formaldehyde emission core panels using Egger's Micro Laminate.

The highlights of this product is its low formaldehyde emission which is safe for the indoor use, 2-sided ready-made laminated blockboard panel which saves time, labour and cost. This is especially beneficial for those companies that experience tight labour. 

We believe our long running quality products and our newest product in town can provide alternative solutions for the current market requirements, and definitely benefit the consumers in the long run.","Furniture and Home Furnishings Manufacturing","2-10 employees","Privately Held","Tampines, Singapore","Singapore",,"https://www.linkedin.com/company/sunyu-marketing-pte-ltd"
,"RN Advertising","At our printing company, we are driven by a passion for quality and services. From our founders to every member of our team, we share a commitment to excellence in everything we do. 

When you choose out company for your printing needs, you can expect top notched quality, personalised service and a partnership that goes beyond a simple transaction.","Printing Services","2-10 employees","Public Company","Singapore","Singapore",,"https://www.linkedin.com/company/rnadvertising"
,"Nuko Design (S) Pte Ltd","At Nuko, we specialize in sustainable printing solutions, using eco-friendly materials like Limex, D-board, and PVC-free stickers. Established in 2005, we are dedicated to reducing our environmental footprint while delivering top-quality P.O.P promotion solutions.","Printing Services","2-10 employees","Privately Held","Singapore","Singapore","nuko.sg","https://www.linkedin.com/company/nuko-design-pte-ltd"
,"ALUwood Contract Singapore","Aluwood Singapore presents eco-friendly furniture solutions for the Hospitality industry.

ALUWOOD FURNITURE: Sustainable elegance, 100% recyclable, aligning with environmentally conscious businesses.

SAVE ON MAINTAINENCE: Low-maintenance, Substantial Savings.

UNMATCHED WARRANTY: Ensure peace of mind with our 15-year warranty.

COMPETITIVE PRICES: We offer competitive pricing without compromising on quality.

3D WOOD GRAIN TEXTURE: Feel the wood grains with our luxurious, authentic wood finish on an extremely durable aluminum structure.","Furniture and Home Furnishings Manufacturing","11-50 employees","Privately Held","Singapore","Singapore","aluwoodcontract.com","https://www.linkedin.com/company/aluwoodcontract"
,"WING SHIP MARINE SERVICES PTE LTD",,"Shipbuilding","2-10 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/wing-ship-marine-services-pte-ltd"
,"Asia Pacific Furniture Fair Pte Ltd","APFF serves as a platform for the members of Singapore Furniture Association to display their products and services to the general public via exhibitions. The fair is a one-stop solution for new and existing homemakers to choose from a large variety of furniture, furnishing, mattress brands as well as interior design brands which offer attractive promotions and special exclusive prices during the exhibitions.

SFA was originally known as the Chinese Furniture Dealer’s Association established since 1926.  It was renamed as SFA from 1995 onwards to reflect its enhanced role as an effective representative body of furniture retailers, manufacturers and traders, serving a membership of more than 200 members from the furniture and furnishings industry in Singapore.

SFA’s mission is to promote the development and growth of the local furniture and furnishing industry, to enhance the standards of integrity and professionalism amongst our members so as to achieve excellence in service and quality of products to meet the demands and expectations of consumers and the general.  Activities are also organized by the SFA to promote camaraderie amongst the members of SFA.

APFF is the largest local consumer furniture exhibition in Singapore. Originally managed by the Singapore Furniture Association (SFA), APFF now stands independently on its own identity, while still being supported by the members of Singapore Furniture Association.","Furniture and Home Furnishings Manufacturing","11-50 employees","Public Company","Singapore","Singapore","apff.com.sg","https://www.linkedin.com/company/asia-pacific-furniture-fair"
,"A-Packaging Pte Ltd","Printing of plastic, paper bags","Printing Services","2-10 employees","Public Company",,"Singapore","a-pack.com.sg","https://www.linkedin.com/company/a-packaging-pte-ltd"
,"Chip Soon Aluminium Pte Ltd","Chip Soon Aluminium Pte Ltd is a building materials company based out of 56 BENDEMEER ROAD, SINGAPORE, Singapore.","Building Materials","2-10 employees",,"SINGAPORE","Singapore",,"https://www.linkedin.com/company/chip-soon-aluminium-pte-ltd"
,"ATHEN DEVELOPMENT PTE LTD","The core business of Athen Development is to provide consultancy services to companies wanting to develop in the Asia-Pacific region, either through direct sales, internal or external growth. Its focus is on Aerospace and Defense, two fields in which Christian Duhain has an extensive expertise acquired throughout his career at Thales, Dassault and EADS (now Airbus Group).","Aviation and Aerospace Component Manufacturing","2-10 employees","Privately Held","Singapour","Singapore",,"https://www.linkedin.com/company/athendevelopmentpteltd"
,"Termi-mesh Singapore","Termi-mesh Singapore was founded in 1998 by our visionary founder Ar. Cheng Wai-Meng. For more than 20 years we have developed into a well established respected company and have been the EXCLUSIVE LICENSEE of Termi-mesh in South-East Asia & Asia.

We are an international company that is part of the global Termimesh family in Australia, Japan, America, France. Termi-mesh Singapore is responsible for Termimesh system applications in a wide range of sectors not limited to Residential, Public, Industrial, Hospitality, Healthcare, Aviation, Institutional, Recreational and Commercial Projects. 

Termi-mesh is the leading provider of The Original High Quality bespoke stainless steel mesh termite barrier system to ensure your building is safe and secure from termite infestations and offering an amazing 10 YEAR RENEWABLE FOR LIFE GUARANTEE.

We have built our identity on our core values of No Poisons and Environmentalism together with our passion for providing a safe living environment for all.","Building Materials","11-50 employees","Privately Held","Singapore","Singapore","termi-mesh.com.sg","https://www.linkedin.com/company/termi-mesh-singapore"
,"NXND Computers LLP","NXND Computers started in 2017 by a group of computer hobbyists (who we still are) whom wanted to share the greatness of computing and gaming to the communities in Singapore and abroad.

We have recently embarked on a new developments that will bring next level of gaming experience journey and game immersion to you through the following services NXND Computers offer:

1. Computer hardware sales, installation, support, maintenance and repair

2. Corporate or individual IT ecosystem solutions, including but not limited to secure server(s)  installation, complete hardware support etc. 

3. PC Simulators, both Flight and Racing Gaming Gears and Hardware as well as customisation to the rig or panels.

4. 3d Printer sales, support and printing services for both corporate entities and individuals from hobbies to production requirements. 

Corporate sales and contracts are welcome.","Computer Hardware Manufacturing","2-10 employees","Partnership","Singapore, singapore","Singapore","nxndcomputers.sg","https://www.linkedin.com/company/nxnd-computers-llp"
,"Pacific Seafood Frozen and Trading","Sustainable Agriculture and Aquaculture farming. Supply to Easten europe, middle east and asia

Venezuela: Vene Boli C.A.
Calle Santa Ana, Quinta Maria, La Floresta 1090. Caracas-Venezuela.
www.venebolica.com
Tax No: J408878631

Laos: Lao Agricultural Development Bank Co., Ltd (LADB Bank)
Road Vattainoytha Village, Sikhottabong district, Vientiane capital
Email: Admin@laoadbank.com , www.laoadbank.com 

Cambodia: Mideast SYT Consultancy","Food and Beverage Manufacturing","11-50 employees","Self Employed","Singapore","Singapore","thefirstseafood.com","https://www.linkedin.com/company/pacific-seafood-frozen-and-trading"
,"TSK Foods","At TSK, we believe that simple happiness comes from sharing, simply because the moment we give freely, we receive more in return, unexpectedly!

Be it a gastronomic affair that fills your heart’s content or spending leisure moments with loved ones, TSK creates meaningful memories through the joy of sharing.

With quality noodles made from Grandma’s original recipes, TSK brings the warmth and care of it heritage to all through alluring good taste. Versatile and accustomed to gourmet palates, we want our products to touch the community with the same warmth and bliss that we have experienced over the past three generations.

From tantalising cuisines, joyous good times or simply putting a smile on faces, we bring jolly good times and delightful moments to families and friends through endless sharing.","Food and Beverage Manufacturing","11-50 employees","Privately Held","Singapore","Singapore","tskfood.com","https://www.linkedin.com/company/tsk-foods"
,"Fortune overseas singapore","Fortune Overseas Singapore is a distributor & stockiest of  Bio ingredients and value added spices such as,  
•      Essential Oils  of herbs and spices.
•      Natural Food Color 
•      Spice Oleoresins
•      Floral Extracts.
•      Resinoid
We are the partner of choice for our customers and suppliers, As we understand nature better.
Our services goes hand in hand providing customized end to end service for our client’s application across various industries.

Our border less network across various spice routes has enabled us to adapt to the ever evolving needs of our clients and end users. Operating with strong business ethics and Penchant to deliver consistent high quality natural products for our clients.","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","fortuneoverseasgroup.com","https://www.linkedin.com/company/fortune-overseas-singapore"
,"Luxe Living","Luxe Living is a Malaysian furniture brand built on a simple idea:
 Luxury should feel within reach.

As the retail arm of @Comfy Factor Sdn Bhd (one of Malaysia’s leading furniture manufacturers), Luxe Living brings designer-inspired upholstered furniture straight from factory floors to homes across Malaysia and Singapore — cutting out the middleman and passing the savings to our customers.

What makes Luxe Living different:

 Affordable Luxury – premium look & feel, 30% lower than competitors

 Direct-from-Factory Pricing – designed & made by our parent manufacturer

 Fast Fulfilment – daily deliveries across Malaysia, weekly to Singapore

 Curated Upholstered Range – beds, sofas, benches, and more

 Design-Forward Aesthetic – timeless yet modern, built for real living

Our mission is to create furniture that’s beautiful, practical, and accessible — so customers can build a home they love, without breaking the bank.

From Shopee and Lazada to our own online store, Luxe Living is redefining how furniture is bought, shipped, and enjoyed in Southeast Asia.

 Retailers, collaborators, and design partners — let’s connect. Luxe Living is always looking for new ways to bring affordable luxury to more homes.","Furniture and Home Furnishings Manufacturing","2-10 employees","Self Employed","Singapore","Singapore",,"https://www.linkedin.com/company/luxe-livin"
,"JC Packers System Pte Ltd","A provider of custom made designer wardrobes and kitchens in the industry since 1996.","Furniture and Home Furnishings Manufacturing","11-50 employees","Privately Held","Singapore, Singapore","Singapore","hoffen.com","https://www.linkedin.com/company/jc-packers-system-pte-ltd"
,"Wonderbed SG","Wonderbed is Singapore's premium Mattress-In-A-Box; beautifully-engineered with precision latex, gel  memory and speciality foams to hug your cheeky curves, our mattresses are designed for your comfort, safety and long-term enjoyment. All our superior foams are low in VOCs and REACH-certified, which is the E.U. equivalent of the U.S. CertiPUR certification.

We are committed to a 100-day trial period and are proud to offer FREE same-day express delivery, island-wide.

Our product range includes top-grade 100% mulberry silk bedding and accessories.

We are a socially-conscious company.  Here's how we give back to the Singaporean society: for every 10 Wonderbed mattresses sold, 1 is donated to a designated Singaporean homeless charity/shelter. Our current partnership is with New Hope Community Services.

Find out more on https://www.wonderbed.sg/ or follow us:
- on Facebook @wonderbedSG
- on Instagram @wonderbedsg","Furniture and Home Furnishings Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","wonderbed.sg","https://www.linkedin.com/company/wonderbed-sg"
,"EATNUF","Premium Nut & Seed Butters","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","eatnuf.com","https://www.linkedin.com/company/eatnuf"
,"EMSIL TECHNOLOGIES","EMSIL TECHNOLOGIES PTE LTD is a company based out of 59 Ubi Avenue 1, Singapore.

We are the Authorized and Approved Vendor to the Aviation Industry, Military and Automative Industries. Through the years, we have diversify into the Aviation industries. We now have a wide product range including Aircraft Cutting Tools Hand Tools, Hardware and Consumables Items for the Aviation Industries.

EMSIL Technologies is an established partner and approved vendor for most major Airlines, MRO’s for Aviation, Military, Automotive and other Industries in the Asia region

All EMSIL Aircraft tools are produced according to the specification and quality of National Aerospace Standard (NAS), Boeing, FAA, ISO & RINA Standard.","Aviation and Aerospace Component Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","emsiltechnologies.com","https://www.linkedin.com/company/emsil-technologies-pte-ltd"
,"Applied Colours Pte Ltd","APPLIED COLOURS PTE LTD (ACPL) is a young but experienced printing company that focus and provide distinct products, services, markets and opportunities. ACPL is manage by a team of professional each with at least 15 years of experience in the industry.

We are different from the standard printing vendor. We upkeep the ACPL values and culture and offer our clients, a vendor who is a partner, who is going to work for them and with them to obtain the product and service they want. Our setup and ability translate into confidence for the consumer and a starting point towards developing long-term relationships and trust.","Printing Services","11-50 employees","Privately Held","Singapore","Singapore","appliedcolours.com.sg","https://www.linkedin.com/company/applied-colours-pte-ltd"
,"MAXIM TEXTILE TECHNOLOGY PTE. LTD.","MAXIM TEXTILE TECHNOLOGY PTE. LTD. is a textiles company based out of 17-D Joo Yee Road, SINGAPORE, Singapore.","Textile Manufacturing","2-10 employees",,"SINGAPORE","Singapore",,"https://www.linkedin.com/company/maxim-textile-technology-pte-ltd-"
,"QN Global","QN Global is a manufacturer and bulk distributor mainly operating in Singapore, Malaysia, Hong Kong, Taiwan, China, France, Canada, Australia, the USA, and more!

In 2002, we manufactured our first product, Vegetarian Mushroom Seasoning. Today, we distribute vegetarian and vegan food products domestically and internationally. With our plant-based foods, we hope to impact our planet positively.","Food and Beverage Manufacturing","51-200 employees","Privately Held","Singapore","Singapore","qn-global.com","https://www.linkedin.com/company/qn-global"
,"Home of Homes Furniture Pte. Ltd.","Established in 1979, Home of Homes Furniture has grown from being a Singapore retailer to a manufacturer with 3 facilities in China, totaling 100,000 sqm and 300 workers.

With more than 22 years of furniture manufacturing experience, we have undergo substantial innovation to upgrade our production to increase automation and reduce costs per worker. We believe in continuous improvement so as to stay ahead of our competition!

We commission designers from US and Europe to design our own range of products to be sold worldwide and for franchising in Asia. Together with our sister company Jasper Home Furniture, we have more than 150 franchise stores in China, Malaysia, Singapore, Thailand and the Philippines.","Furniture and Home Furnishings Manufacturing","51-200 employees","Privately Held","Singapore","Singapore","homeofhomes.com.sg","https://www.linkedin.com/company/home-of-homes-furniture-pte-ltd"
,"Tatgu Pte Ltd","Tatgu Pte. Ltd. is a Singapore company,  we provides Low Gl chocolate couvertures that serve the health-conscious consumer local and worldwide. Our mission is to producing healthy chocolate helping to promote healthy living. 

This unique formulation is certified with Low GI, diabetic-friendly and allows people to enjoy the health benefits of chocolate without the negative effects of sugar.","Food and Beverage Manufacturing","2-10 employees","Privately Held",,"Singapore","tatgu.com","https://www.linkedin.com/company/tatgu"
,"Virtual Flight Asia Pte Ltd","Flight Experience Singapore opened in Feb 2008 by Captain Michael Caston who has 35 years of aviation experience. For the first time in Asia you can fly a real flight simulator based on the Boeing 737-800NG. As well as entertainment, our simulator is used by Universities and Polytechnics for further education in Aviation Engineering and Management.","Aviation and Aerospace Component Manufacturing","2-10 employees","Privately Held",,"Singapore","flightexperience.com.sg","https://www.linkedin.com/company/virtual-flight-asia-pte-ltd"
,"Fairway Industries","WHO WE ARE

http://www.fairwayind.com/ 


Established since 2013, Fairway Industries today is one of the leading premier building material supplier in Singapore and the Asia Pacific region! 

Fairway Industries is a civil engineering  and building construction steel couplers fabricator. Our clients base has increased over the years as we take on LTA,Pub and private projects in Singapore. We offer extensive packages that specifically caters to our customers' construction necessities. Also, we take pride in our timely delivery service to construction sites & our precise productions. 

Fairway Industries offers a “One-stop-solution” for our customers, ranging from supply management, to distribution channel and value added services. We carries various steel products for diversified industries.","Building Materials","11-50 employees","Privately Held","Singapore","Singapore","fairwayind.com","https://www.linkedin.com/company/fairway-industries"
,"STAMFORD PRESS PTE LTD",,"Printing Services","11-50 employees",,"Singapore","Singapore",,"https://www.linkedin.com/company/stamford-press-pte-ltd"
,"Moli Power","We are reshaping energy usage and sharing by redefining what fuel can mean for millions of people around the world","Renewable Energy Equipment Manufacturing","51-200 employees","Privately Held","Singapore","Singapore","molipower.com","https://www.linkedin.com/company/moli-power"
,"TRAGEMEX Consulting","TRAGEMEX provides consulting services to chocolate and confectionery manufactures worldwide.  We strive to empower and assist your enterprise, enabling your projects from the seed of an idea to the final outstanding products that is uniquely adapted and tailor-made for your enterprise.","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singapore, Singapore","Singapore","tragemex.com","https://www.linkedin.com/company/tragemex"
,"Charis International Ltd (주)카리스","Charis International stands at the forefront of cutting-edge skin science and health supplements, spearheading the field of reversing the aging process. We offer an exquisite range of natural, secure, and scientifically validated skincare and health solutions, meticulously designed to attain and maintain optimal beautiful skin and a healthy body.","Nanotechnology Research","201-500 employees","Privately Held","Singapore","Singapore","chariscell.com","https://www.linkedin.com/company/renecell"
,"Maya Food Resources Pte Ltd","Singapore-based Maya Food Resources was founded in 2017 by an experienced agriculturist, highly qualified food technologist and an ardent lover of indulgent snack foods.","Food and Beverage Manufacturing","11-50 employees","Partnership","Singapore, Singapore","Singapore","inspira.sg","https://www.linkedin.com/company/maya-food-resources-pte-ltd"
,"Commonwealth Food Manufacturing","Commonwealth Food Manufacturing, is a leading halal foodservice manufacturer established in Singapore since 1996. Our 60,000 sqft facilities utilize advanced technology to produce a diverse range of high-quality halal meats, artisanal pastries, and bakery products. Our production facilities are FSSC22000 certified, and we use RSPO-certified palm oil as part of our sustainability commitments. With agile R&D, quick turnaround times are ensured while delivering innovative products at competitive prices for our valued customers.","Food and Beverage Manufacturing","51-200 employees","Privately Held","Singapore","Singapore","commonwealthfoodmanufacturing.com","https://www.linkedin.com/company/commonwealthfoodmanufacturing"
,"Stamfles Group","Stamfles Group has over 23 years of institutional catering experience in the food manufacturing and production industry, having served 50,000 meals a day. Innovation is at the core of Stamfles' business, and we are no stranger to transforming our business, in order to adapt to changing trends and preferences of our clients and customers. We take pride in our wealth of experience in various business operations in the food industry, ranging from insitutional catering, food manufacturing and services, restaurant operations, to our newly launched e-commerce platform. At the heart of it all, our aim is feeding happiness, one meal at a time.

About Roost:

Roost is the amalgamation of tradition and innovation, delighting diners with our inventive menu of Local and Asian dishes. Featuring the world’s first automated poultry cooking machine, iKook, Roost harnesses the latest technology to ensure consistency and quality in its products, and prides itself as the Home for Chicken Rice.

About Easy Gourmet:

Easy Gourmet is your trusted provider of halal food such as frozen ready meals and soups in Singapore. Easily prepared in less than 10 minutes, our ready meals are suitable for quick meal fixes in the office or at home. Our experience in food technology gives us the freedom and inspiration to explore new ways to improve the quality and flavours of our meals. Through constant effort and unwavering determination, Easy Gourmet will make eating a better, more convenient and happier experience for everyone, one meal at a time.

Check out our fuss-free ready-to-eat meal options here: https://easygourmet.com.sg","Food and Beverage Manufacturing","11-50 employees","Privately Held","Singapore","Singapore","stamfles.com","https://www.linkedin.com/company/stamfles-group"
,"Warisan (SG)","Warisan (SG) produces our own authentic Malay / Indonesian instant paste and we stay true to our authenticity / heritage. In addition, apart from convenience, our products also provides vitality, a rempah with purpose – our paste are prepared from scratch, we use fresh ingredients and use 100% all natural products, our pastes contains less salt and sugar and yet maintaining its authentic taste and texture. 

We want our consumers to feel good about the ingredient that goes in our paste that they put in their body. 

This is especially vital among the young working adults, families, who are health conscious, which is also our main target audience.","Food and Beverage Manufacturing","2-10 employees","Privately Held","Singapore","Singapore","rempahwarisan.com","https://www.linkedin.com/company/warisan-sg"
,"Eclectic International LLP","Eclectic International LLP is a new Furniture wholesaler/retailer in Singapore focusing mainly on leather sofas. We are currently working on setting up our own showroom as well as a website to better serve our customers. In addition, we are also actively searching for furnishing products to complement our current business, so that we can provide a one-stop service to our customer.

At Eclectic International LLP, we strive to offer quality home furnishing products that meet the needs of our customers at very competitive prices.","Furniture and Home Furnishings Manufacturing","2-10 employees","Partnership","Singapore, Singapore","Singapore","arte.com.sg","https://www.linkedin.com/company/eclectic-international-llp"
,"SUP Garage","SUP Garage is an online business based in Singapore. We provide print, laser cut & engraving services of the highest quality for custom vinyl decals, stickers, and more.","Printing Services","2-10 employees","Public Company","Singapore","Singapore","shopee.sg","https://www.linkedin.com/company/supp-garagee"
