company_id,company_name,domain,website,email,phone,address,country,company_size,primary_services,primary_industry,description,linkedin_url,membership_info,is_hiring,hiring_job_count,hiring_roles,hiring_search_terms,sources,source_records
524b262c,A-PLUS ENGINEERING PTE LTD,,,,(65) 6272 1401,,,,Engineering Services,,,,,,,,,SG-Electronics,"[{""company_name"": ""A-PLUS ENGINEERING PTE LTD"", ""category"": ""Engineering Services"", ""website"": NaN, ""phone"": ""(65) 6272 1401"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
cc5bb8fb,AAA TECHNOLOGY (SINGAPORE) PTE LTD,,,,(65) 6288 8620,,,,Precision Turned Parts,,,,,,,,,SG-Electronics,"[{""company_name"": ""AAA TECHNOLOGY (SINGAPORE) PTE LTD"", ""category"": ""Precision Turned Parts"", ""website"": NaN, ""phone"": ""(65) 6288 8620"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
f4375e84,AAC TECHNOLOGIES PTE LTD,aactechnologies.com,https://aactechnologies.com,info@aactechnologies.com,(65) 6333 2018,,,,Electronic Components,,,,,,,,,SG-Electronics,"[{""company_name"": ""AAC TECHNOLOGIES PTE LTD"", ""category"": ""Electronic Components"", ""website"": ""https://aactechnologies.com"", ""phone"": ""(65) 6333 2018"", ""email"": ""info@aactechnologies.com"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
488e7c5a,AAEON TECHNOLOGY SINGAPORE PTE. LTD.,,,,(65) 6749 8749,,,,Computer Systems,,,,,,,,,SG-Electronics,"[{""company_name"": ""AAEON TECHNOLOGY SINGAPORE PTE. LTD."", ""category"": ""Computer Systems"", ""website"": NaN, ""phone"": ""(65) 6749 8749"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
e0713d82,ABB PTE LTD,abb.com.sg,https://abb.com.sg,contact.center@sg.abb.com,(65) 6222 7778,,,,Robotics & Automation Equipment,,,,,,,,,SG-Electronics,"[{""company_name"": ""ABB PTE LTD"", ""category"": ""Robotics & Automation Equipment"", ""website"": ""https://abb.com.sg"", ""phone"": ""(65) 6222 7778"", ""email"": ""contact.center@sg.abb.com"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
3e85f317,ABB PTE LTD (TRANSFORMERS DIVISION),abb.com,https://abb.com,contact.center@sg.abb.com,(65) 6861 2954,,,,Transformers,,,,,,,,,SG-Electronics,"[{""company_name"": ""ABB PTE LTD (TRANSFORMERS DIVISION)"", ""category"": ""Transformers"", ""website"": ""https://abb.com"", ""phone"": ""(65) 6861 2954"", ""email"": ""contact.center@sg.abb.com"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
59a610b3,ABLETRON PTE LTD,,,,(65) 6383 2678,,,,Electronic Instruments - Rental,,,,,,,,,SG-Electronics,"[{""company_name"": ""ABLETRON PTE LTD"", ""category"": ""Electronic Instruments - Rental"", ""website"": NaN, ""phone"": ""(65) 6383 2678"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
57d76ea1,AC SYNERGY PTE LTD,,,,(65) 6560 6789,,,,Printed Circuit Board Assemblies,,,,,,,,,SG-Electronics,"[{""company_name"": ""AC SYNERGY PTE LTD"", ""category"": ""Printed Circuit Board Assemblies"", ""website"": NaN, ""phone"": ""(65) 6560 6789"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
8c4638c3,ACA PACIFIC TECHNOLOGY (S) PTE LTD,,,,(65) 6536 1728,,,,Computer Systems,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACA PACIFIC TECHNOLOGY (S) PTE LTD"", ""category"": ""Computer Systems"", ""website"": NaN, ""phone"": ""(65) 6536 1728"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
fd581bb1,ACCENT ASIATECH PTE LTD,,,,(65) 6763 0921,,,,Electronic Components,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACCENT ASIATECH PTE LTD"", ""category"": ""Electronic Components"", ""website"": NaN, ""phone"": ""(65) 6763 0921"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
911d72cc,ACCENTURE PTE LTD,accenture.com,https://accenture.com,may.ng@accenture.com,(65) 6410 8000,,,,Computer Systems,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACCENTURE PTE LTD"", ""category"": ""Computer Systems"", ""website"": ""https://accenture.com"", ""phone"": ""(65) 6410 8000"", ""email"": ""may.ng@accenture.com"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
d5bd3772,ACCESS FRONTIER TECHNOLOGIES PTE LTD,,,,(65) 6259 1488,,,,Electronic Components,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACCESS FRONTIER TECHNOLOGIES PTE LTD"", ""category"": ""Electronic Components"", ""website"": NaN, ""phone"": ""(65) 6259 1488"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
32d8e305,ACCRINGTON PRECISION MACHINE TOOLS,,,,(65) 6245 9623,,,,Machine Tools,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACCRINGTON PRECISION MACHINE TOOLS"", ""category"": ""Machine Tools"", ""website"": NaN, ""phone"": ""(65) 6245 9623"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
4282001a,ACE CORPORATION LLP,,,,(65) 6769 0868,,,,Wireless Products & Services,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACE CORPORATION LLP"", ""category"": ""Wireless Products & Services"", ""website"": NaN, ""phone"": ""(65) 6769 0868"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
ef554dd4,ACE ELECTRONIC SYSTEMS PTE LTD,,,,(65) 6781 8973,,,,Electronic Equipment & Supplies,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACE ELECTRONIC SYSTEMS PTE LTD"", ""category"": ""Electronic Equipment & Supplies"", ""website"": NaN, ""phone"": ""(65) 6781 8973"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
b4d8e030,ACECOM TECHNOLOGIES PTE LTD,acecom.com.sg,https://acecom.com.sg,sales@acecom.com.sg,(65) 6353 7767,,,,Computer Systems,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACECOM TECHNOLOGIES PTE LTD"", ""category"": ""Computer Systems"", ""website"": ""https://acecom.com.sg"", ""phone"": ""(65) 6353 7767"", ""email"": ""sales@acecom.com.sg"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
7b7cbad5,ACEL PRECISION PLASTICS PTE LTD,,,acelnet@singnet.com.sg,(65) 6764 5108,,,,Mould Making,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACEL PRECISION PLASTICS PTE LTD"", ""category"": ""Mould Making"", ""website"": NaN, ""phone"": ""(65) 6764 5108"", ""email"": ""acelnet@singnet.com.sg"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
ca82141c,ACEPLAS PTE LTD,,,,(65) 6570 5060,,,,Packaging Materials,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACEPLAS PTE LTD"", ""category"": ""Packaging Materials"", ""website"": NaN, ""phone"": ""(65) 6570 5060"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
d9f30ded,ACL SERVICES (S) PTE LTD,,,,(65) 6316 1481,,,,Computer Systems,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACL SERVICES (S) PTE LTD"", ""category"": ""Computer Systems"", ""website"": NaN, ""phone"": ""(65) 6316 1481"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
1bc5e4ef,ACOT PRECISION ENGINEERING PTE LTD,,,,(65) 6473 7333,,,,Engineering Services,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACOT PRECISION ENGINEERING PTE LTD"", ""category"": ""Engineering Services"", ""website"": NaN, ""phone"": ""(65) 6473 7333"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
19e5b4f7,ACP METAL FINISHING PTE LTD,acpanode.com.sg,https://acpanode.com.sg,enquiry@acpanode.com.sg,(65) 6863 8318,,,,Electroplating,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACP METAL FINISHING PTE LTD"", ""category"": ""Electroplating"", ""website"": ""https://acpanode.com.sg"", ""phone"": ""(65) 6863 8318"", ""email"": ""enquiry@acpanode.com.sg"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
7687abf2,ACROMEC ENGINEERS PTE LTD,acromec.com.sg,https://acromec.com.sg,lingogoi@acromec.com,(65) 6743 1300,,,,Clean Rooms - Installation & Equipment,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACROMEC ENGINEERS PTE LTD"", ""category"": ""Clean Rooms - Installation & Equipment"", ""website"": ""https://acromec.com.sg"", ""phone"": ""(65) 6743 1300"", ""email"": ""lingogoi@acromec.com"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
6673d247,ACTON TECHNOLOGY PTE LTD,,,,(65) 6684 2013,,,,Capacitors,,,,,,,,,SG-Electronics,"[{""company_name"": ""ACTON TECHNOLOGY PTE LTD"", ""category"": ""Capacitors"", ""website"": NaN, ""phone"": ""(65) 6684 2013"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
eb99481f,ADAMPAK LIMITED,adampak.com.sg,https://adampak.com.sg,enquiry@adampak.com.sg,(65) 6747 9922,,,,Labels,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADAMPAK LIMITED"", ""category"": ""Labels"", ""website"": ""https://adampak.com.sg"", ""phone"": ""(65) 6747 9922"", ""email"": ""enquiry@adampak.com.sg"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
a083a1df,ADC POWER CONCEPT PTE LTD,,,sginfo@adc-pc.com,(65) 6686 2906,,,,Uninterruptible Power Supplies,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADC POWER CONCEPT PTE LTD"", ""category"": ""Uninterruptible Power Supplies"", ""website"": NaN, ""phone"": ""(65) 6686 2906"", ""email"": ""sginfo@adc-pc.com"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
e89c93ba,ADD-PLUS INTERNATIONAL PTE LTD,,,admin@addplus.com.sg,(65) 6366 3848,,,,Printed Circuit Board Assemblies,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADD-PLUS INTERNATIONAL PTE LTD"", ""category"": ""Printed Circuit Board Assemblies"", ""website"": NaN, ""phone"": ""(65) 6366 3848"", ""email"": ""admin@addplus.com.sg"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
6886c5a9,ADDCOM SOLUTION PTE LTD,addcom.com.sg,https://addcom.com.sg,sales@addcom.com.sg,(65) 6844 2788,,,,Electronic Components,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADDCOM SOLUTION PTE LTD"", ""category"": ""Electronic Components"", ""website"": ""https://addcom.com.sg"", ""phone"": ""(65) 6844 2788"", ""email"": ""sales@addcom.com.sg"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
388aa425,ADDITIVE CIRCUITS (S) PTE LTD,,,,(65) 6861 2155,,,,Printed Circuit Boards (PCBs),,,,,,,,,SG-Electronics,"[{""company_name"": ""ADDITIVE CIRCUITS (S) PTE LTD"", ""category"": ""Printed Circuit Boards (PCBs)"", ""website"": NaN, ""phone"": ""(65) 6861 2155"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
0dd52860,ADDVALUE COMMUNICATIONS PTE LTD,,,,(65) 6509 5700,,,,Telecommunication Equipment & Products,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADDVALUE COMMUNICATIONS PTE LTD"", ""category"": ""Telecommunication Equipment & Products"", ""website"": NaN, ""phone"": ""(65) 6509 5700"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
7bdef8ce,ADDVALUE TECHNOLOGIES LTD,,,,(65) 6509 5738,,,,Electronics Design Automation,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADDVALUE TECHNOLOGIES LTD"", ""category"": ""Electronics Design Automation"", ""website"": NaN, ""phone"": ""(65) 6509 5738"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
eb4862a3,ADEKA (ASIA) PTE LTD,,,sales@adeka.com.sg,(65) 6775 9355,,,,Semiconductor Materials,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADEKA (ASIA) PTE LTD"", ""category"": ""Semiconductor Materials"", ""website"": NaN, ""phone"": ""(65) 6775 9355"", ""email"": ""sales@adeka.com.sg"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
9e36ab4e,ADIMEC ELECTRONIC IMAGING PTE LTD,,,,(65) 6334 1236,,,,Consumer Electronics,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADIMEC ELECTRONIC IMAGING PTE LTD"", ""category"": ""Consumer Electronics"", ""website"": NaN, ""phone"": ""(65) 6334 1236"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
60e09859,ADITRON PTE LTD,,,,(65) 6298 3777,,,,Antennas - Satellite,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADITRON PTE LTD"", ""category"": ""Antennas - Satellite"", ""website"": NaN, ""phone"": ""(65) 6298 3777"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
21cbedee,ADONAI ELECTRONICS SERVICES,,,,(65) 6747 7994,,,,Power Supplies,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADONAI ELECTRONICS SERVICES"", ""category"": ""Power Supplies"", ""website"": NaN, ""phone"": ""(65) 6747 7994"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
875ae8ff,ADTEC ENTERPRISE PTE LTD,,,,(65) 6448 5482,,,,Electronic Components,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADTEC ENTERPRISE PTE LTD"", ""category"": ""Electronic Components"", ""website"": NaN, ""phone"": ""(65) 6448 5482"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
b8784554,ADVANCE COMBINATION SYSTEM PTE LTD,advancecom.com.sg,https://advancecom.com.sg,terencetoh@advancecom.com.sg,(65) 6749 0550,,,,Communication Equipment & Parts,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADVANCE COMBINATION SYSTEM PTE LTD"", ""category"": ""Communication Equipment & Parts"", ""website"": ""https://advancecom.com.sg"", ""phone"": ""(65) 6749 0550"", ""email"": ""terencetoh@advancecom.com.sg"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
a4f51318,ADVANCE TECH AUTOMATION PTE LTD,,,lianne@avt-automation.com,(65) 6457 3933,,,,Industrial Automation Equipment,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADVANCE TECH AUTOMATION PTE LTD"", ""category"": ""Industrial Automation Equipment"", ""website"": NaN, ""phone"": ""(65) 6457 3933"", ""email"": ""lianne@avt-automation.com"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
60d78c9f,ADVANCE TECH PRECISION PTE LTD,,,,(65) 6456 7757,,,,Precision Machining,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADVANCE TECH PRECISION PTE LTD"", ""category"": ""Precision Machining"", ""website"": NaN, ""phone"": ""(65) 6456 7757"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
e72c41d7,ADVANCED CARBIDE TOOLS TECHNOLOGIES,,,,(65) 6747 0142,,,,Precision Machinery,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADVANCED CARBIDE TOOLS TECHNOLOGIES"", ""category"": ""Precision Machinery"", ""website"": NaN, ""phone"": ""(65) 6747 0142"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
585e8a3c,ADVANCED CHROME TECHNOLOGY PTE LTD,,,,(65) 6265 3700,,,,Electroplating,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADVANCED CHROME TECHNOLOGY PTE LTD"", ""category"": ""Electroplating"", ""website"": NaN, ""phone"": ""(65) 6265 3700"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
848f1a94,ADVANCED GAUGING SOLUTIONS PTE LTD,,,,(65) 6892 9690,,,,Testing & Measuring Instruments,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADVANCED GAUGING SOLUTIONS PTE LTD"", ""category"": ""Testing & Measuring Instruments"", ""website"": NaN, ""phone"": ""(65) 6892 9690"", ""email"": NaN, ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
515cd481,ADVANCED MICRO DEVICES (SINGAPORE) PTE LTD,,,AP.APAC@amd.com,(65) 6796 9888,,,,Integrated Circuit Assembly & Test,,,,,,,,,SG-Electronics,"[{""company_name"": ""ADVANCED MICRO DEVICES (SINGAPORE) PTE LTD"", ""category"": ""Integrated Circuit Assembly & Test"", ""website"": NaN, ""phone"": ""(65) 6796 9888"", ""email"": ""AP.APAC@amd.com"", ""description"": NaN, ""letter"": ""A"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=A""}]"
29003e07,BINDER CONNECTOR SOUTH EAST ASIA LLP,binder-connector.sg,https://binder-connector.sg,info@binder-connector.sg,(65) 6513 9466,,,,"Connectors, Sockets & Pins",,Binder is a family-owned company and one of the market leaders in circular connectors for industrial and automation technology. We have what it takes to...,,,,,,,SG-Electronics,"[{""company_name"": ""BINDER CONNECTOR SOUTH EAST ASIA LLP"", ""category"": ""Connectors, Sockets & Pins"", ""website"": ""https://binder-connector.sg"", ""phone"": ""(65) 6513 9466"", ""email"": ""info@binder-connector.sg"", ""description"": ""Binder is a family-owned company and one of the market leaders in circular connectors for industrial and automation technology. We have what it takes to..."", ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
cb41533a,B & LEE ELECTRONICS PTE LTD,,,sales@blee.com.sg,(65) 6292 7369,,,,Wires & Cables,,,,,,,,,SG-Electronics,"[{""company_name"": ""B & LEE ELECTRONICS PTE LTD"", ""category"": ""Wires & Cables"", ""website"": NaN, ""phone"": ""(65) 6292 7369"", ""email"": ""sales@blee.com.sg"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
a1b142aa,B.M. NAGANO PTE LTD,bmssin.com.sg,https://bmssin.com.sg,bmnagano@bmssin.com.sg,(65) 6692 7555,,,,International Procurement Offices - IPO,,,,,,,,,SG-Electronics,"[{""company_name"": ""B.M. NAGANO PTE LTD"", ""category"": ""International Procurement Offices - IPO"", ""website"": ""https://bmssin.com.sg"", ""phone"": ""(65) 6692 7555"", ""email"": ""bmnagano@bmssin.com.sg"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
1e84bc1f,BAN LEK SCRAP IRON TRADING CO,,,banlek@singnet.com.sg,(65) 6756 8112,,,,Scrap Metals,,,,,,,,,SG-Electronics,"[{""company_name"": ""BAN LEK SCRAP IRON TRADING CO"", ""category"": ""Scrap Metals"", ""website"": NaN, ""phone"": ""(65) 6756 8112"", ""email"": ""banlek@singnet.com.sg"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
6cf18f63,BANNER INDUSTRIES AP PTE LTD,bannerindustries.com,https://bannerindustries.com,bannerAP@annerundustries.com,(65) 6749 9930,,,,Controllers,,,,,,,,,SG-Electronics,"[{""company_name"": ""BANNER INDUSTRIES AP PTE LTD"", ""category"": ""Controllers"", ""website"": ""https://bannerindustries.com"", ""phone"": ""(65) 6749 9930"", ""email"": ""bannerAP@annerundustries.com"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
0f02e1bc,BANSHING INDUSTRIAL CO (PTE) LTD,banshing.com,https://banshing.com,info@banshing.com,(65) 6556 2002,,,,Plastic Injection Moulding,,,,,,,,,SG-Electronics,"[{""company_name"": ""BANSHING INDUSTRIAL CO (PTE) LTD"", ""category"": ""Plastic Injection Moulding"", ""website"": ""https://banshing.com"", ""phone"": ""(65) 6556 2002"", ""email"": ""info@banshing.com"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
12a2702e,BASLER ASIA PTE LTD,basler-vc.com,https://basler-vc.com,bc.sales.singapore@baslerweb.com,(65) 6367 1355,,,,Cameras,,,,,,,,,SG-Electronics,"[{""company_name"": ""BASLER ASIA PTE LTD"", ""category"": ""Cameras"", ""website"": ""https://basler-vc.com"", ""phone"": ""(65) 6367 1355"", ""email"": ""bc.sales.singapore@baslerweb.com"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
80cd2a99,BAUMANN SPRING COMPANY (S) PTE LTD,baumann-springs.com,https://baumann-springs.com,info.sg@baumann-springs.com,(65) 6268 5222,,,,Metal Stamping & Fineblanking,,,,,,,,,SG-Electronics,"[{""company_name"": ""BAUMANN SPRING COMPANY (S) PTE LTD"", ""category"": ""Metal Stamping & Fineblanking"", ""website"": ""https://baumann-springs.com"", ""phone"": ""(65) 6268 5222"", ""email"": ""info.sg@baumann-springs.com"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
aaaecb92,BEDOK TRANSPORT PTE LTD,bedoktransport.com,https://bedoktransport.com,enquire@bedoktransport.com,(65) 6284 3032,,,,Buses,,,,,,,,,SG-Electronics,"[{""company_name"": ""BEDOK TRANSPORT PTE LTD"", ""category"": ""Buses"", ""website"": ""https://bedoktransport.com"", ""phone"": ""(65) 6284 3032"", ""email"": ""enquire@bedoktransport.com"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
1eaccbba,BENNING POWER ELECTRONICS PTE LTD,benning.de,https://benning.de,sales@benning.com.sg,(65) 6844 3133,,,,Uninterruptible Power Supplies,,,,,,,,,SG-Electronics,"[{""company_name"": ""BENNING POWER ELECTRONICS PTE LTD"", ""category"": ""Uninterruptible Power Supplies"", ""website"": ""https://benning.de"", ""phone"": ""(65) 6844 3133"", ""email"": ""sales@benning.com.sg"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
2831023f,BENTEC COMPONENTS & TRADING PTE LTD,,,,(65) 6744 7226,,,,Electronic Components,,,,,,,,,SG-Electronics,"[{""company_name"": ""BENTEC COMPONENTS & TRADING PTE LTD"", ""category"": ""Electronic Components"", ""website"": NaN, ""phone"": ""(65) 6744 7226"", ""email"": NaN, ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
021abb38,BERTDA SERVICES (SOUTHEAST ASIA) PRIVATE LIMITED,,,,(65) 6471 2155,,,,Robotics & Automation Equipment,,,,,,,,,SG-Electronics,"[{""company_name"": ""BERTDA SERVICES (SOUTHEAST ASIA) PRIVATE LIMITED"", ""category"": ""Robotics & Automation Equipment"", ""website"": NaN, ""phone"": ""(65) 6471 2155"", ""email"": NaN, ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
2c12cf73,BEST CHEMICAL CO (S) PTE LTD,best-chemical.com,https://best-chemical.com,enquiry@best-chemical.com,(65) 6755 2400,,,,Chemicals - Electronic,,,,,,,,,SG-Electronics,"[{""company_name"": ""BEST CHEMICAL CO (S) PTE LTD"", ""category"": ""Chemicals - Electronic"", ""website"": ""https://best-chemical.com"", ""phone"": ""(65) 6755 2400"", ""email"": ""enquiry@best-chemical.com"", ""description"": NaN, ""letter"": ""B"", ""source"": ""SG-Electronics"", ""source_url"": ""https://www.sg-electronics.com/company-listing/?co=B""}]"
