"Find companies","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL"
,"Munsoon Windows & Doors","Mun Soon Industries Pte Ltd is an aluminium windows and doors company that specializes in delivering top-notch products and services. As a bizSAFE STAR certified company, we have reached the pinnacle of Workplace Safety & Health (WSH) Safety and Risk Management Excellence, reflecting our unwavering commitment to maintaining a secure and protected working environment.

At Mun Soon Industries, we take great pride in our innovative approach to design and functionality. Our proprietary in-house system, MS38, has undergone rigorous testing and certification by TÜV SÜD, a renowned testing company, to meet Singapore Standards for air leakage, watertightness, structural performance, and proof load tests. In this system, it includes high-quality accessories from European manufacturers and hardware specialists.  This ensures that our products deliver exceptional performance and reliability.

In addition, as a Schüco premium partner since 2008, we bring the expertise and precision of one of the industry's foremost suppliers of top-quality window, door, and façade systems made from aluminium.

With Mun Soon Industries, you can expect excellence in every aspect of our products and services. From our commitment to workplace safety to our cutting-edge technologies and prestigious partnerships, we are dedicated to transforming spaces with stylish, durable, and high-performing aluminium windows and doors.","Building Construction","11-50 employees","Privately Held","Singapore","Singapore","munsoon.com.sg","https://www.linkedin.com/company/munsoon"
,"Quan Mei Design & Construction Pte Ltd","Building Success for Commercial Renovation: Retail Store Renovation, Showroom Renovation,  Food and Beverage Renovation and Office Renovation.

Contact us via:

+65 8382 1233 
https://api.whatsapp.com/send?phone=+6583821233

 sales@quanmei.com.sg 

 PM us on our page 
www.quanmei.com.sg

We specialize in Project Co-ordination, Space Planning, Interior Design and Decoration including customized carpentry works. We provide Advisory services if you are a new start up or oversea ventures looking to set up your business in Singapore.

We are BCA registered, with certification in ISO 9100:2008 & OHSAS 18001:2007. We have also obtained the bizSAFE Star in 2013.

To find out more visit our website.","Construction","11-50 employees","Privately Held","Singapore, Singapore","Singapore","quanmei.com.sg","https://www.linkedin.com/company/quanmeisg"
,"Wong Architects","Wong Architects is a Singapore-based architectural and interior design studio.  Our design approach places emphasis on the development of the spatial experience, using elemental forms and natural materials.  Wong Architects’ has experience in residential (houses and apartments), retail, institutional and other project types.","Architecture and Planning","2-10 employees","Self Owned","Singapore","Singapore","wongarchitects.net","https://www.linkedin.com/company/wongarchitects"
,"Aegis Building & Engineering Pte Ltd","Aegis’ focus on integrated building and engineering solutions has made it a leader in the general building contracting field. Since its establishment in April 2002, Aegis has delivered multitudes of solutions for its clients. This has earned Aegis unrivalled reputation in the industry.

Aegis has strong and stable working relationships with its customer base and houses permanent working teams with many of its customers. Aegis has stakes in the commercial sector, residential sector, the process industry and F&B.

Our mission is to provide one-stop building repair and maintenance services to cater to each customer’s needs with a client centered and collaborative approach. Aegis’ vision is to make a positive impact in the standards of building, repair and maintenance services.","Construction","51-200 employees","Privately Held","Singapore, Singapore","Singapore","aegis-be.com.sg","https://www.linkedin.com/company/aegis-building-&-engineering-pte-ltd-singapore-"
,"Magnetite Singapore","Magnetite Singapore provides Noise Shields for existing windows which dramatically improves the comfort of a room, home or building by reducing noise transmission and increasing the energy efficiency of windows. We enable you to enjoy the benefits of double glazing in residential and commercial buildings without the need for lengthy renovation or business disruption.

Magnetite was developed by Kenneth J. Foster, an energy physicist, in conjunction with the M.I.T. Innovation Center. Mr. Foster was inspired by acrylic windows used on jet airplanes and the tight magnetic seals of refrigerator doors. He combined the concepts to create the patented Magnetite technology that allows you to receive all the benefits of double glazing without replacing your windows.

Magnetite Singapore Pte Ltd is part of the Magnetite Australia franchise network. Find out more about Magnetite Australia at http://www.magnetite.com.au.","Construction","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/magnetite-singapore"
,"Advanced Rapid Geotech Services Pte Ltd","ADVANCED RAPID GEOTECH SERVICES PTE LTD (ARGES), headquartered in Singapore, specializes in offering deep foundation testing services. With a collective hands-on experience of over 15 years in deep foundation testing across the Asia Pacific region, our team is well-equipped to deliver exceptional services.

ARGES is dedicated to delivering products and services that not only meet but surpass customer requirements, adhering to relevant standards and specifications. Through systematic management reviews, we strive for continuous enhancement of our testing services, ensuring a consistently high level of customer satisfaction. This commitment is integral to maintaining long-term partnerships, fostering productive customer relationships, and fostering a positive work environment.

Moreover, ARGES places a strong emphasis on providing and upholding a safe, healthy, and secure workplace for all, including workers, clients, visitors, and the general public. Our pledge involves identifying and minimizing Workplace Safety, Health, and Security (WSHS) risks associated with our activities to a level that is reasonably practicable.","Construction","11-50 employees","Privately Held","Singapore","Singapore","arges.com.sg","https://www.linkedin.com/company/advanced-rapid-geotech-services-pte-ltd"
,"Singapore Concrete Institute","The Singapore Concrete Institute was formed in July 1978. It is a non-profit organisation dedicated to advance concrete technology and its applications, foster collaboration with academia and industry partners, and share best practices.","Construction","2-10 employees","Non Profit","Bishan, Singapore","Singapore","scinst.org.sg","https://www.linkedin.com/company/singapore-concrete-institute"
,"MILLENNIUM 3 BUILDING PRODUCTS PTE LTD","Millennium 3 is a market leader and specialised provider of raised access flooring solutions, carpets, hot aisle containment and structured ceiling that withstand the test of time. We are proud of our 22-year track record of consistently flooring our customers with a range, quality, and service level of our solutions. Our commitment to innovation and sustainability is fueled by our passion for driving customer success, nurturing our valued partnerships, and growing our people.
 
At Millennium 3, we create built-to-last foundations with our customers and partners. Our portfolio of completed projects speaks of the prestige, trust, and quality associated with our brand. 

We take care of our people and take pride in our family-first philosophy, ensuring continuous learning and growth on-the-job whilst balancing work-life balance and well-being. Our core values are at the heart of all we do: 

Communication
Trust
Continuous Improvement
Environment
Social Responsibility","Building Materials","51-200 employees","Privately Held","Singapore","Singapore","m3bp.com","https://www.linkedin.com/company/millennium-3-building-products-pte-ltd"
,"DigitalMatter","𝗦𝗜𝗠𝗣𝗟𝗘. 𝗜𝗡𝗧𝗘𝗚𝗥𝗔𝗧𝗘𝗗. 𝗙𝗥𝗨𝗦𝗧𝗥𝗔𝗧𝗜𝗢𝗡 𝗙𝗥𝗘𝗘.

With DigitalMatter, you get a simple, one-stop service.

You get combined services across architecture, structure and MEP, including design and submissions. You get plug-and-play benefits from innovative technologies, cross-disciplinary teams and the latest Digital Project Management (DPM).

--------------------------------------------------------

𝗢𝗡𝗘 𝗦𝗧𝗢𝗣 𝗦𝗘𝗥𝗩𝗜𝗖𝗘𝗦

 Architecture
 Structural Engineering
 MEP Engineering
 Digital Project Management (DPM + BIM)

--------------------------------------------------------

𝗪𝗘 𝗖𝗔𝗥𝗘 𝗔𝗕𝗢𝗨𝗧 𝗘𝗡𝗦𝗨𝗥𝗜𝗡𝗚 𝗬𝗢𝗨𝗥 𝗣𝗥𝗢𝗝𝗘𝗖𝗧 𝗜𝗦:

1. 𝗘𝗳𝗳𝗶𝗰𝗶𝗲𝗻𝘁: improving coordination with accurate BIM models across architecture, strucutre + mep
2. 𝗔𝗰𝗰𝘂𝗿𝗮𝘁𝗲: controlling project costs with accurate model-drive data
3. 𝗗𝗶𝗴𝗶𝘁𝗮𝗹: increasing productivity with experienced Digital Project Management (DPM)
4. 𝗜𝗻𝗰𝗿𝗲𝗮𝘀𝗶𝗻𝗴 𝘆𝗼𝘂𝗿 𝗿𝗲𝘁𝘂𝗿𝗻𝘀: higher profitability from reliable timelines and accurate coordination","Construction","11-50 employees","Privately Held","Singapore","Singapore","digitalmatter.co","https://www.linkedin.com/company/digitalmatter"
,"L-QuBE Pte Ltd","L-QuBE offers innovative, single-source measurement solutions to increase efficiency and enhance product quality. Our intelligent instruments are also designed for seamless interplay with the larger world of automation and control systems – enabling greater process transparency and smarter decisions for your business.","Building Construction","51-200 employees","Privately Held","Singapore, Singapore","Singapore","l-qube.com","https://www.linkedin.com/company/l-qube-pte-ltd"
,"AGUNER SIPHONIC SYSTEM","Overview
Aguner siphonic system is a Singapore-based engineering company specializing in advanced siphonic roof drainage systems. 

Our core mission is to revolutionize rainwater management in urban and architectural projects
through smart, space-efficient, and sustainable designs.

Our Expertise
Aguner designs and supplies fully SS525-compliant siphonic roof drainage systems, supporting projects across
factories, MRT stations, commercial towers, hotels, and high-rise residential buildings. 

Our in-house team
integrates Revit-based design workflows, hydraulic calculations, and BIM coordination for seamless project delivery.

Key Innovation 
SmartFlow+ is Aguner's proprietary smart siphonic system, featuring IoT-enabled flow sensors, QR-coded outlets for O&M tracking, and BIM-ready components. It offers real-time performance monitoring and supports Green Mark innovation credits for sustainable developments.

Why Aguner
- Flexible and fast design turnaround
- Fully BIM-integrated with Revit libraries
- Cost-efficient uPVC-based systems with SS525 compliance
- SmartFlow+ enabled for intelligent facility management
- Transparent documentation and submission-ready packages","Construction","11-50 employees","Privately Held","Singapore","Singapore","aguner.com.sg","https://www.linkedin.com/company/aguner-siphonic-system"
,"JA GROUP Asia-Pacific","JAGROUP is a multi-disciplinary firm specialising in interior architecture and design for hospitality and commercial sectors, was established and founded by Mr Jeremy Soo. The Group’s business operations are divided into 4 business units: JA Consultancy Pte Ltd, JA Contracts, JA Management and JA Products & Media.

As the Principal Consultant of JAGROUP, Jeremy brings close to 23 years of Planning and Design experience, derived from his extensive background working with several other high profile architecture and design firms such as the award-winning US-based Hirsch Bedner Associates (HBA) Design Consultants, an acknowledged world leader in hospitality design; the renowned Hoadley Budge Olphert & Edwards Madigan Torzillo Briggs (S) Pte Ltd (HBO+EMTB),a leading architectural practice based in Australia; and RSP Architects Planners & Engineers Pte Ltd, one of the world’s top architects.

Jeremy’s extensive portfolio included Hilton Beijing Hotel, JW Marriott Beijing Hotel, Marriott Executive Apartment Wangfujing Beijing and Huafa Clubhouse & Residential Zhuhai in China, Siam Kempinski Hotel Bangkok in Thailand, Marriott Hotel and Resort Waterfront Kota Kinabalu Sabah, Petaling Jaya Marriott Hotel and Resort, Petaling Jaya Autograph Hotel, WP hotel Kuala Lumpur and Penang Olive Tree Hotel in Malaysia; Kia Peng Mixed-use Development in Malaysia; TripleOne Somerset Office Lobby,Tower Fifteen Offices, SIA Airline House Office, SIA Engineering Office and SIA CCB Training Centre Office in Singapore; The Vista Clubhouse and Retail Mall HCMC and Novaland Sunrise City Residential Towel HCMC in Vietnam and more.


SINGAPORE - Head Office 
HO CHI MINH, VIETNAM - Rep Office 
SURABAYA, INDONESIA - Rep Office","Architecture and Planning","11-50 employees","Privately Held","#08-54 Paya Lebar Square","Singapore","jagroup.biz","https://www.linkedin.com/company/ja-group-asia-pacific"
,"The Singapore Construction Mediation Centre (SCMC)","The Singapore Construction Mediation Centre Pte Ltd (SCMC) is a wholly-owned subsidiary of the Singapore Contractors Association Limited to encourage mediation as the preferred dispute resolution process in the settlement of construction disputes to eliminate lengthy and costly court proceedings.

SCMC is accredited as a Qualified Assessment Programme (QAP) by the Singapore International Mediation Institute (SIMI). As a QAP, SCMC is also recognised as a SIMI Registered Service Provider (SIMI RSP) and runs SIMI Registered Training Programs (SIMI RTPs). 

Capabilities of SCMC includes: 

1) Conduct mediation training and assessment that can lead to SIMI Accredited Mediator Level 1
2) Assess and submit name to become a SIMI Certified Mediator
3) Submit names for any tier under the SIMI Credentialing Scheme

For more information, visit our website www.scal.com.sg/scmc at or email us at enquiry@scmc.com.sg.","Construction","2-10 employees","Privately Held","Singapore","Singapore","scal.com.sg","https://www.linkedin.com/company/singapore-construction-mediation-centre"
,"Red Bean Architects","RBA is a young dynamic design studio led by 2 partners, Teo Yee Chin and Zeeson Teoh. The practice was founded in 2009 by Yee Chin and converted to an LLP in 2020. It has built up an acclaimed body of work comprising private residential, community institutions, and public spaces. Limiting the number of projects we take in, we have focused on delivering each project very well, starting from a thorough design and documentation process to close control of the construction works on site.","Architecture and Planning","2-10 employees","Partnership","408868","Singapore","redbeanarch.com","https://www.linkedin.com/company/red-bean-architects"
,"Eastern Win Enterprises Pte Ltd","As a leading one-stop construction products distributor, we specialize in high-performance construction chemicals, innovative products, and cutting-edge warehouse racking systems.

Our extensive inventory includes top-tier construction and facade adhesives, sealants, waterproofing solutions, firestops, acoustic sealants, flooring adhesives, mortars, and admixtures. Our knowledgeable sales teams, trained by industry leaders, are dedicated to providing tailored product solutions to meet your needs. In addition, our warehouse racking division excels in designing and installing a comprehensive range of storage systems for offices and warehouses, optimizing space and efficiency.

Since our establishment in 1981, we have built a reputation as a trusted partner in delivering reliable products and solutions. Our partnerships with leading manufacturers enable us to offer unparalleled technical support and aftersales warranties, ensuring peace of mind for our customers.

Our products have been integral to iconic projects in Singapore, including Marina Bay Sands, Resorts World Sentosa, Singapore Sports Hub, Marina One, Raffles Hotel, and various MRT stations. We also proudly serve customers throughout the region, affirming our commitment to excellence and innovation.","Building Materials","11-50 employees","Privately Held","Singapore","Singapore","easternwin.com","https://www.linkedin.com/company/easternwin"
,"dB Acoustics Pte Ltd","dB Acoustics was incorporated on 11th Sept 1990.
Leading company specializing in noise control and soundproofing acoustic solutions and services in Singapore and the Asia Pacific Region
Renowned for our expertise in noise control, soundproofing and acoustic design
Specialist Acoustic Contractor
Customized Fabrication & Installation

Your natural partner for all acoustic needs to ensure spaces are optimised for sound quality and comfort","Construction","11-50 employees","Privately Held","Singapore","Singapore","db.com.sg","https://www.linkedin.com/company/db-acoustics"
,"Advanced Engineering (Asia) Pte. Ltd.","Introduction of Advanced Engineering (Asia) Pte. Ltd.
AE Asia is a privately owned company with European roots and head quartered in Singapore focusing on Design, Engineering, Consultancy and Construction Management of Microelectronics, Media, Data Storage devices, Hi-Tech and High integrated projects.
It brings together the architectural, engineering, project and construction management, Microelectronics Process skills and other relevant complete engineering services.
AE Asia maintains its position as leading provider of cost effective, state-of-the-art fabrication facilities for the semiconductors, the media and data storage devices production industry, Biotechnology, Electronics Component and Special clean room Projects.
Our clients are able to obtain all the assistance needed for the planning and construction of Hi-Tech, integrated buildings and Fabrication Facilities from one competent source.
AE Asia assists clients form the start by defining the project and its schedule (feasibility study, site selection, business model calculation), than provides the master plan, programming, conceptual design, process layout and proposed equipment list, project organization, project management, tenders, benchmarking project and cost management of the base build and the tools hook-up including client’s representative and site management services.","Construction","11-50 employees","Privately Held","Singapore","Singapore","aeasia.net","https://www.linkedin.com/company/advanced-engineering-asia-pte-ltd"
,"HOE HOE ENGINEERING PTE LTD","Hoe Hoe Engineering Pte Ltd (HHE) is a structural steel specialist based in Singapore since 1971. This year marks the 50th anniversary of the company’s establishment. With 5 decades in the business, the experience and knowledge of structural steelworks of Hoe Hoe Engineering is where we have the most to offer our customers.

The main services of Hoe Hoe Engineering include supply, fabrication and erection of a wide range of structural steelworks for construction projects such as commercial buildings, industrial buildings, plants, infrastructures and aircraft hangars.","Construction","51-200 employees","Privately Held","Singapore","Singapore","hoehoe.com.sg","https://www.linkedin.com/company/hoe-hoe-engineering"
,"3D Built","We are making construction cool again with 3D Concrete Printing (3DCP). It is faster and more affordable than Pre-cast with unlimited design possibility not bound by the mould. 

We aim to build housing and infrastructures in tear 1&2 cities and we will donate a house for every unit sold to a tear 3 city.    

We are proud to be a part of the COBOD Exclusive Network, the #1 3D Concrete Printer in the world.","Construction","51-200 employees","Privately Held","Singapore","Singapore","3dbuilt.co","https://www.linkedin.com/company/3dbuilt"
,"DI+ Architects","DI+ Architects, part of the TADI+ Group, is a Multi-Disciplinary Architecture Firm offering comprehensive One-Stop Architectural Design, Development, and Digital Integration Solutions. We are dedicated to delivering design excellence in Built-Environment projects across the Asia region.","Architecture and Planning","11-50 employees","Privately Held","Singapore, Central Region","Singapore","diplus.asia","https://www.linkedin.com/company/diplus-architects-2013"
,"Bondlite Engineering Pte Ltd","Bondlite Engineering Pte Ltd was incorporated in May 2012 as a Mechanical & Electrical Engineering construction company. We are specializing in providing integrated M&E engineering services to industrial buildings, public services buildings, commercial buildings and offices.  Our services including designing and planning, electrical works, air-conditioning and mechanical ventilation (“ACMV”) works, plumbing and sanitary system, fire protection systems, maintenance services and project management.","Construction","11-50 employees","Privately Held","Singapore","Singapore","bondlite.com","https://www.linkedin.com/company/bondlite-engineering-pte-ltd"
,"LH Machinery Pte Ltd","Lam Hong Group was founded in Singapore in 1946 and is acknowledged as an established stockist and supplier of premium Lifting & Rigging equipment. We are also recognised for being an exclusive distributor of several industry-leading brands in the Marine & Offshore, Oil & Gas and Construction industries globally.

LH Machinery was founded on the core values of reliable service, consistent quality, and prompt delivery. Backed by 80 years of group experience in the marine, offshore, construction, and heavy-lifting industries, we have built a deep understanding of the challenges our clients face, enabling us to deliver practical and effective solutions.

As an innovation-driven company, we develop practical, high-performance tools under our in-house Haosail brand, designed in collaboration with a team of international engineers. Our products are supported by a robust risk management process, dedicated technical and customer service with comprehensive training programs to ensure maximum value and reliability.

In addition, LH Machinery is the exclusive distributor of Von Arx, a leading Swiss manufacturer of surface preparation equipment, for Singapore and Southeast Asia, expanding our offerings with top-tier solutions for concrete and steel surface treatment. At LH Machinery, we provide more than products, we deliver dependable solutions built for performance and longevity.

We Meet All Your Construction Needs Under One Roof.

Lam Hong Group of Companies:
Lam Hong (S) Pte Ltd
Lam Hong Renewables Pte Ltd
LH Machinery Pte Ltd
Inka Testing Services Pte Ltd","Building Materials","11-50 employees","Privately Held","Singapore","Singapore","lamhongs.com.sg","https://www.linkedin.com/company/lhmachinery"
,"Hi-Tech Engineering & Constructions Pte. Ltd.","With over a decade of specialized experience, Hi-Tech Engineering & Constructions Pte. Ltd. is a trusted provider of comprehensive underground services detection solutions. Our team excels in accurately identifying and mapping underground utilities, ensuring the safe execution of construction projects.

We offer advanced underground services detection services, utilizing cutting-edge technologies to locate and trace vital infrastructure such as telecom and electrical cables. By delivering precise information about underground utilities, we empower clients to prevent damage and mitigate risks during their construction works.
In addition, we provide trial trenching services as a crucial first step before commencing any earthworks. Our meticulous approach involves physically identifying services and determining their alignment. This enables clients to gain a comprehensive understanding of the utilities present, allowing for informed decision-making and the implementation of proactive measures to protect underground infrastructure.
At Hi-Tech Engineering & Constructions Pte. Ltd., we understand the importance of proactive planning and the need to prevent disruptions to essential services. We are dedicated to delivering excellence, combining our wealth of experience with the latest industry practices to ensure the safety and success of our clients' projects.","Civil Engineering","51-200 employees","Privately Held","Hougang, North East Community Development Council","Singapore",,"https://www.linkedin.com/company/hi-tech-engineering-constructions-pte-ltd"
,"Swiss Technology International Pte Ltd","Your one-stop automatic door specialist in auto door installation, servicing and maintenance for commercial, medical and residential projects.

At Swiss Tech, we pride ourselves in our ability to be problem solvers for our clients when it comes to automatic entrances. Our deep expertise and wide-range of premium products allow us to provide cost-effective automatic entrance solutions for any type of projects.","Construction","2-10 employees","Privately Held","Singapore","Singapore","swisstechautodoor.com.sg","https://www.linkedin.com/company/swisstech-autodoors"
,"Te Deum Engineering Pte Ltd","Te Deum Engineering is the leading Systems Integrator in Singapore specializing in piping, cable and drainage systems. Established in 1989, we have spent the last two decades delivering cutting-edge engineering solutions that merge seamlessly with our clients' processes. Our full range of services include:
- Consultancy
- Planning
- Designing
- Supply
- Testing / Commissioning
- Service & Maintenance

Our portfolio of innovative solutions spans across the Asia Pacific region and have been deployed across a variety of facilities and sectors, namely:
- Mass Rapid Transit (MRT) (both local and overseas)
- Commercial and industrial buildings: hotels, restaurants, auditoriums, government and educational institutions, religious buildings, medical and financial institutions, army camps, condominiums, universities and nursing homes","Construction","11-50 employees","Privately Held","SINGAPORE","Singapore","tedeum.com.sg","https://www.linkedin.com/company/te-deum-engineering-pte-ltd"
,"Guan Po Construction","Guan Po Construction (Registration No. 53152393D) is a Sole Proprietor, incorporated on 25 September 2009. The Business’s principal activity is landscape planting, care 
and maintenance service activities (e.g. garden installation and maintenance, grass cutting, tree felling, pruning).","Construction","2-10 employees","Self Owned","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/guan-po-construction"
,"QH Design Studio Landscape Architects","QH DESIGN STUDIO (QHDS) is landscape architecture consultancy company registered in Singapore. We offer a wide range of professional landscape consultancy services including residential, commercial, public realm, institutional, health care, recreational, sport amenities, environmental, water sensitive landscape design, nature and park development.","Architecture and Planning","2-10 employees","Privately Held","Singapore, Singaproe","Singapore",,"https://www.linkedin.com/company/qh-design-studio-landscape-architects"
,"TopAir Engineering Pte Ltd","TopAir Engineering Pte Ltd provides engineering consultation and services in the following areas:

Air-Conditioning & Mechanical Ventilation (ACMV)
Refrigeration & Insulation (Cold Room, Processing Room, Clean Room, etc.)
Mechanical (Chilled Water System; Machine Set-up and Assembly etc.)
Electrical (Standard Control Panels or Customized Control Panels etc.)
Turnkey Project Management (Design, Fabrication, Installation, etc.)
Local Authorization Submission Works (BCA, NEA, HDB, etc.)

About Us:
TopAir Engineering Pte Ltd was established by Mr. Ding Teck Hong in 2008 to provide specialized Air-conditioning & Mechanical Ventilation (ACMV) and mechanical installation services for consumer, commercial and industrial buildings. Under  Mr. Ding’s leadership, TopAir has continued to grow from strength to strength throughout the years and has now firmly established itself as a genuine and credible engineering company in Singapore with a wide and varied client base within the commercial, industrial and domestic sectors.

 

TopAir always strives to establish our client’s project requirements quickly and accurately and to respond effectively to their needs with synergistic and flexible solutions. Our team is committed to building and maintaining a professional, client-focused business, where reliance on recommendations and referrals for future contracts are very important. We believe that our commitment to this principle has been a major contribution towards our success in securing numerous ACMV projects and repeat customers.

 

Vision
To be a market leader in the ACMV-R engineering industry, possessing exceptional service capabilites and utilising creative, flexible, innovative and advanced technologies.

 

Mission
To build long-term relationships with our customers by offering specialized & enhanced services that exceed their expectations and ensure smooth operation and profitability.","Construction","51-200 employees","Privately Held","Singapore , Singapore","Singapore","topairengrg.com.sg","https://www.linkedin.com/company/topair-engineering"
,"Moods Pte Ltd","We do supply & install of indoor wood & vinyl flooring as well as outdoor decking and customised wood works such as trellis, fences, gates etc.","Construction","2-10 employees","Privately Held","Singapore","Singapore","moodsfloor.com","https://www.linkedin.com/company/moods-pte-ltd"
,"Squaremetre Holdings","Squaremetre Holdings is a Singapore based Interior Design and Architectural Rendering firm that was started in 2008. Since then it has been providing many of its clientele with high quality and realistic 3D rendering and animation services and efficient turn-key solutions for both residential and commercial project fields. 

Squaremetre Holdings uses its global network of expert professionals who work on its various 3D rendering and animation projects. This network offers a wider range of talent which creates a highly efficient system to meet the demands of its global clients.","Architecture and Planning","2-10 employees","Privately Held","Singapore","Singapore",,"https://www.linkedin.com/company/squaremetre-holdings"
,"Society of the Diploma of Architecture","A society made up of architecture students that strive to enhance the architectural experience and strengthen the identity of DARCH students in SP through organizing events and fostering relationships among students, alumni and the industry.","Architecture and Planning","11-50 employees","Partnership","Singapore, Central Singapore Community Development Council","Singapore",,"https://www.linkedin.com/company/society-of-the-diploma-of-architecture"
,"Tom Plumbing","Over 35 years experienced in providing professional plumbing services. An expert in installing & repairing a wide range of bathroom accessories (Axor, Hansgrohe, Fantini, Kohler, Toto etc) and can advise you accordingly.","Construction","2-10 employees","Self Owned","Singapore","Singapore","tomplumbing.com.sg","https://www.linkedin.com/company/tom-plumbing"
,"JoyAsia Design & Construction","We Build Beautiful Homes
For years, JoyAsia has been the trusted partner when it comes to home renovations and improvements. We enjoy building beautiful things for your home and I am sure you will love them.","Construction","2-10 employees","Privately Held","Singapore, Singapore","Singapore","joyasiadesign.com","https://www.linkedin.com/company/joyasiadesign"
,"Glimex Marketing","Glass distribution","Construction","11-50 employees","Privately Held",,"Singapore","glimex.com.sg","https://www.linkedin.com/company/glimex-marketing"
,"MDSS Pte Ltd","Welcome to MDSS Consultants Singapore!
We are delighted to extend a warm welcome to you as you explore the comprehensive services offered by MDSS Consultants. At MDSS, we take pride in being a leading provider of Resident Engineers (REs), Resident Technical Officers (RTOs), and PE Assignees (PEA) services on a full-time and part-time basis for construction projects across Singapore and Malaysia.
Our dedicated team of professionals is committed to ensuring the success of your construction projects through expert supervision, technical oversight, and personalized service. With a wealth of experience and a proven track record, MDSS Consultants stands as a trusted partner in delivering excellence and efficiency in construction management.
Whether you are awarding on a new project or seeking to enhance the performance of an ongoing one, MDSS is here to support you with top-notch engineering expertise. We prioritize client satisfaction, safety, and quality assurance, making us your reliable partner throughout the construction process.
Thank you for considering MDSS Consultants as your preferred choice for construction supervision services. We look forward to the opportunity to collaborate with you and contribute to the success of your projects.","Construction","2-10 employees","Partnership","Singapore","Singapore","mdssconsultants.com","https://www.linkedin.com/company/mdss-pte-ltd"
,"Malsha Enterprise","Many thanks for your valued time in visiting our Page.

We distribute various brands of Gas, Charcoal and Electric Grills. These includes Broil King Gas Grills - Canada, Outback Gas and Charcoal Grills - Australia, Cadac Charcoal Grills - South Arica, Dimplex Electric Grills - U.S.A.

We trust the information below would help answer most of your questions about the various Grills we can offer. 

All the above are very well known and popular brands in their respective countries and you can be assured its finish, quality and specifications will meet most of your grilling needs.

All Grills are sold on ex-stock basis and can be delivered within 1-2 working days on confirmation of your order.

We carry a host of accessories for your grilling needs the details of which can be seen under Grill Accessories.We also undertake servicing and repair of used Grills. All repairs are done on site. 

Being the first company to start selling Gas Grills in Singapore in 1990 under the brands of Sunbeam, Char Broil and Thermos of U.S.A. you can be rest assured of professional service to help you in your purchase. All products are covered under Warranty by their respective agents. You can thus have ease of mine in your purchase.

All Gas Grills are fitted with approved regulators and hose valued at S$ 85.00 FOC to enable these units to be used with locally approved LPG Tanks available from Local Gas Dealers.

All Grills are delivered Free and Fully Assembled within Singapore.

Export: Grills delivered in Original Box Packing. 

All prices are quoted net. No delivery, assembly or GST payable. However kindly note for grills that need be carried up a Roof Top by stairs, the agents may levy a small token sum for this service as they may need to deploy more personal for this delivery.","Architecture and Planning","201-500 employees","Privately Held","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/malsha-enterprise"
,"TS Engineering Pte Ltd","TS Engineering Pte Ltd was established in 2017 to provide solutions in Marine & Construction industry

We are specialized in FPSO, FSU, FSO, LNGC, oil rigs, offshore repair, and conversion. 

Our team is able to handle the supply of various packages, special items, maker’s spares, and the procurement of complete packages for modules, bulk materials, etc. 

TS Engineering Pte Ltd have proved its expertise in the construction field in ways more than many, focusing on design fabrication and installation of steel, steel outfitting, electrical and façade works.","Construction","11-50 employees","Privately Held","Singapore, Singapore","Singapore",,"https://www.linkedin.com/company/ts-engineering-pte-ltd"
,"Good Link Engineering & Construction Pte Ltd","Sub-contractor based in Singapore. Micro-tunnelling, 230mm-600mm pipes, licensed plumber.","Civil Engineering","11-50 employees","Privately Held","Singapore","Singapore","bca.gov.sg","https://www.linkedin.com/company/good-link-engineering-construction-pte-ltd"
,"Cavestone Consulting Pte Ltd","QUANTUM EXPERT
DISPUTE RESOLUTION
CLAIMS AND RISK MANAGEMENT
CONTRACT AND COMMERCIAL MANAGEMENT","Construction","2-10 employees","Privately Held","Singapore","Singapore","cavestoneconsult.com","https://www.linkedin.com/company/cavestone-consulting-pte-ltd"
,"Lum Chang Creations Limited","Lum Chang Creations Limited and its subsidiaries (the ""Group"") are one of the leading urban revitalisation specialists with comprehensive capabilities in providing niche conservation and restoration works complementary with interior fit-out works as well as addition and alteration (A&A) works.

The Group, through its key subsidiary Lum Chang Interior Pte Ltd, has the experience, expertise, and resources to provide customised solutions for different type of heritage buildings or brownfield redevelopments and deliver complex conservation and restoration works, interior fit-out works and A&A works for urban revitalisation and assets enhancement. The Group provides high quality and bespoke services across a broad range of sectors, including the public, infrastructural, institutional, commercial, retail, F&B and hospitality sectors in Singapore. Within the retail sector, the Group’s subsidiary, Lum Chang Brandsbridge Pte Ltd, specialises in interior fit-out services for a variety of retail formats, including flagship stores, boutiques, malls, and pop-up shops. In addition, the Group operates its own carpentry factory, which produces high-quality custom carpentry work.","Construction","51-200 employees","Public Company","Singapore","Singapore",,"https://www.linkedin.com/company/lum-chang-creations-limited"
